Year,Municipality,Origin_Country,Age_Group,Employment_Sector,Count,Lat,Lon
2024,Oviedo,Colombia,51-65,Agriculture,3,43.34994852762971,-5.855615076397925
2024,Oviedo,Colombia,51-65,Construction,2,43.34581478627092,-5.860125279979924
2024,Oviedo,Colombia,51-65,Industry,4,43.349188172835944,-5.849285864846062
2024,Oviedo,Colombia,51-65,Unemployed/Seeking,2,43.3693692302719,-5.859567602713516
2024,Oviedo,Colombia,65+,Services,2,43.371007212126294,-5.856876803522842
2024,Oviedo,Colombia,65+,Agriculture,2,43.3769177056087,-5.855237854011728
2024,Oviedo,Colombia,65+,Construction,3,43.34197377321262,-5.855844943947293
2024,Oviedo,Colombia,65+,Industry,4,43.35566253738012,-5.834378496950569
2024,Oviedo,Colombia,65+,Unemployed/Seeking,2,43.34147250896219,-5.847780048392047
2024,Oviedo,Venezuela,18-25,Services,4,43.346446401335555,-5.863159658441218
2024,Oviedo,Venezuela,18-25,Agriculture,2,43.350169472279084,-5.852496131923886
2024,Oviedo,Venezuela,18-25,Construction,4,43.354426267800974,-5.850850169774052
2024,Oviedo,Venezuela,18-25,Industry,2,43.34856287705125,-5.862486235920198
2024,Oviedo,Venezuela,18-25,Unemployed/Seeking,2,43.36473416996046,-5.8377652570719585
2024,Oviedo,Venezuela,26-35,Services,4,43.35586135860064,-5.83156184483268
2024,Oviedo,Venezuela,26-35,Agriculture,3,43.37663886985267,-5.8541203624918525
2024,Oviedo,Venezuela,26-35,Construction,4,43.35380528666217,-5.857047753209228
2024,Oviedo,Venezuela,26-35,Industry,3,43.36865001565343,-5.864585207659065
2024,Oviedo,Venezuela,26-35,Unemployed/Seeking,4,43.37588432785566,-5.850209089369154
2024,Oviedo,Venezuela,36-50,Services,3,43.35269580281102,-5.849769796359883
2024,Oviedo,Venezuela,36-50,Agriculture,2,43.36701069633009,-5.837099213897116
2024,Oviedo,Venezuela,36-50,Construction,2,43.349044707844605,-5.847580531820429
2024,Oviedo,Venezuela,36-50,Industry,5,43.36915635557468,-5.856395185139935
2024,Oviedo,Venezuela,36-50,Unemployed/Seeking,3,43.37716085201443,-5.847749886071418
2024,Oviedo,Venezuela,51-65,Services,4,43.366315107742714,-5.83570097086197
2024,Oviedo,Venezuela,51-65,Agriculture,2,43.3531946711938,-5.831029439952979
2024,Oviedo,Venezuela,51-65,Construction,1,43.378677513690405,-5.836348810479368
2024,Oviedo,Venezuela,51-65,Industry,2,43.36759060683142,-5.848909984944908
2024,Oviedo,Venezuela,51-65,Unemployed/Seeking,2,43.37725278182446,-5.843602182658075
2024,Oviedo,Venezuela,65+,Services,2,43.348217337674434,-5.830164709371826
2024,Oviedo,Venezuela,65+,Agriculture,1,43.34418171125146,-5.866911371496585
2024,Oviedo,Venezuela,65+,Construction,1,43.34305865467546,-5.8408030893585385
2024,Oviedo,Venezuela,65+,Industry,1,43.36719226738746,-5.846160419838887
2024,Oviedo,Venezuela,65+,Unemployed/Seeking,2,43.371316109289204,-5.855729378060532
2024,Oviedo,Resto de España,18-25,Services,3,43.37852953500625,-5.867198278434583
2024,Oviedo,Resto de España,18-25,Agriculture,1,43.361887827000594,-5.844959193867948
2024,Oviedo,Resto de España,18-25,Construction,2,43.35325830645579,-5.83861446290573
2024,Oviedo,Resto de España,18-25,Industry,3,43.350187422398626,-5.852659167160316
2024,Oviedo,Resto de España,18-25,Unemployed/Seeking,2,43.37390838549762,-5.837479096460823
2024,Oviedo,Resto de España,26-35,Services,3,43.358513322626834,-5.841699053737898
2024,Oviedo,Resto de España,26-35,Agriculture,5,43.37307074886769,-5.841045324595285
2024,Oviedo,Resto de España,26-35,Construction,2,43.35909868448667,-5.849560015476482
2024,Oviedo,Resto de España,26-35,Industry,4,43.35902422855638,-5.86323712119595
2024,Oviedo,Resto de España,26-35,Unemployed/Seeking,2,43.37416778399635,-5.852849225839979
2024,Oviedo,Resto de España,36-50,Services,4,43.343411083059024,-5.841714977822774
2024,Oviedo,Resto de España,36-50,Agriculture,2,43.36556067837528,-5.845685369998708
2024,Oviedo,Resto de España,36-50,Construction,4,43.35247934977632,-5.84796247971231
2024,Oviedo,Resto de España,36-50,Industry,3,43.35405372347525,-5.868251286065814
2024,Oviedo,Resto de España,36-50,Unemployed/Seeking,2,43.373091261654785,-5.840772032700335
2024,Oviedo,Resto de España,51-65,Services,2,43.35613288760067,-5.840923700540065
2024,Oviedo,Resto de España,51-65,Agriculture,4,43.37430438548346,-5.849528282938351
2024,Oviedo,Resto de España,51-65,Construction,2,43.35918729942516,-5.868241926136932
2024,Oviedo,Resto de España,51-65,Industry,4,43.351719325964396,-5.856216821047895
2024,Oviedo,Resto de España,51-65,Unemployed/Seeking,3,43.34555892565267,-5.857795911353311
2024,Oviedo,Resto de España,65+,Services,2,43.372054009587515,-5.830826929395872
2024,Oviedo,Resto de España,65+,Agriculture,3,43.37925999642222,-5.8306485816472415
2024,Oviedo,Resto de España,65+,Construction,4,43.34226940366529,-5.849341801101411
2024,Oviedo,Resto de España,65+,Industry,3,43.359198484215334,-5.8567467304717615
2024,Oviedo,Resto de España,65+,Unemployed/Seeking,3,43.36321865629726,-5.863796504764245
2024,Oviedo,Otros,18-25,Services,3,43.3553025541796,-5.848841550238777
2024,Oviedo,Otros,18-25,Agriculture,1,43.343442456188114,-5.844274206822083
2024,Oviedo,Otros,18-25,Construction,3,43.343765242858325,-5.861430465086489
2024,Oviedo,Otros,18-25,Industry,4,43.358615125693056,-5.853604182550023
2024,Oviedo,Otros,18-25,Unemployed/Seeking,3,43.356887338254516,-5.864758640609827
2024,Oviedo,Otros,26-35,Services,3,43.347526722590814,-5.861224306796737
2024,Oviedo,Otros,26-35,Agriculture,4,43.37127760762516,-5.863896994613982
2024,Oviedo,Otros,26-35,Construction,5,43.353878602047004,-5.868008753026038
2024,Oviedo,Otros,26-35,Industry,3,43.348823942799534,-5.867674263261201
2024,Oviedo,Otros,26-35,Unemployed/Seeking,1,43.36189249869858,-5.832375439525003
2024,Oviedo,Otros,36-50,Services,4,43.38093108478654,-5.860732324161631
2024,Oviedo,Otros,36-50,Agriculture,4,43.37021665089246,-5.851937800393791
2024,Oviedo,Otros,36-50,Construction,2,43.37542255080949,-5.8680969665752025
2024,Oviedo,Otros,36-50,Industry,3,43.34993085810167,-5.852955713658228
2024,Oviedo,Otros,36-50,Unemployed/Seeking,2,43.34683725851367,-5.8429965063766085
2024,Oviedo,Otros,51-65,Services,2,43.360149826929245,-5.835369667775387
2024,Oviedo,Otros,51-65,Agriculture,3,43.342406036588294,-5.866467149527379
2024,Oviedo,Otros,51-65,Construction,3,43.34967459858661,-5.855329586313251
2024,Oviedo,Otros,51-65,Industry,4,43.350658018371156,-5.840281909458662
2024,Oviedo,Otros,51-65,Unemployed/Seeking,3,43.37503033625373,-5.830215194737289
2024,Oviedo,Otros,65+,Services,1,43.36788323961846,-5.852567085175286
2024,Oviedo,Otros,65+,Agriculture,1,43.358423740717164,-5.851341317132576
2024,Oviedo,Otros,65+,Construction,3,43.368133813020414,-5.855242275584303
2024,Oviedo,Otros,65+,Industry,1,43.37242251138963,-5.859591597499351
2024,Oviedo,Otros,65+,Unemployed/Seeking,4,43.345522708051604,-5.844087948142801
2024,Gijón,Rumanía,18-25,Services,2,43.5466273292913,-5.655312304960893
2024,Gijón,Rumanía,18-25,Agriculture,4,43.541580721426364,-5.671579400800003
2024,Gijón,Rumanía,18-25,Construction,8,43.52270083598483,-5.666654079456632
2024,Gijón,Rumanía,18-25,Industry,6,43.54447820543295,-5.666489026337423
2024,Gijón,Rumanía,18-25,Unemployed/Seeking,4,43.53634818553274,-5.6593412317023
2024,Gijón,Rumanía,26-35,Services,3,43.536252282347874,-5.656526851137627
2024,Gijón,Rumanía,26-35,Agriculture,4,43.53260553388911,-5.65413500120018
2024,Gijón,Rumanía,26-35,Construction,10,43.531850112744124,-5.673306122285123
2024,Gijón,Rumanía,26-35,Industry,6,43.521890120040595,-5.646747376134912
2024,Gijón,Rumanía,26-35,Unemployed/Seeking,4,43.53371135846784,-5.672255749684487
2024,Gijón,Rumanía,36-50,Services,6,43.51433623889122,-5.6708570970778345
2024,Gijón,Rumanía,36-50,Agriculture,11,43.51577134081519,-5.67972879428573
2024,Gijón,Rumanía,36-50,Construction,11,43.549379436371524,-5.678765624624988
2024,Gijón,Rumanía,36-50,Industry,3,43.53690044072552,-5.648089446953848
2024,Gijón,Rumanía,36-50,Unemployed/Seeking,3,43.5352589265076,-5.675133117178723
2024,Gijón,Rumanía,51-65,Services,6,43.545953638287905,-5.655399151225406
2024,Gijón,Rumanía,51-65,Agriculture,8,43.52575924985434,-5.65191324432637
2024,Gijón,Rumanía,51-65,Construction,9,43.538056547893845,-5.643753254960252
2024,Gijón,Rumanía,51-65,Industry,5,43.522021570136765,-5.647663001332078
2024,Gijón,Rumanía,51-65,Unemployed/Seeking,3,43.52718322572284,-5.681238706359141
2024,Gijón,Rumanía,65+,Services,2,43.525819524195626,-5.668464165134438
2024,Gijón,Rumanía,65+,Agriculture,3,43.516654985232314,-5.643525198915247
2024,Gijón,Rumanía,65+,Construction,8,43.521207486375516,-5.67556285883231
2024,Gijón,Rumanía,65+,Industry,7,43.527660250161865,-5.646990878039814
2024,Gijón,Rumanía,65+,Unemployed/Seeking,5,43.535929555596645,-5.67739939933512
2024,Gijón,Marruecos,18-25,Services,2,43.54073235815183,-5.645284474098196
2024,Gijón,Marruecos,18-25,Agriculture,7,43.54391601286396,-5.665059328459122
2024,Gijón,Marruecos,18-25,Construction,4,43.54261341178741,-5.6422870791596305
2024,Gijón,Marruecos,18-25,Industry,3,43.543018150127885,-5.65015794810608
2024,Gijón,Marruecos,18-25,Unemployed/Seeking,3,43.542306568042214,-5.672003105431385
2024,Gijón,Marruecos,26-35,Services,3,43.52787256857132,-5.668911571734424
2024,Gijón,Marruecos,26-35,Agriculture,6,43.538339745899535,-5.659332952747167
2024,Gijón,Marruecos,26-35,Construction,7,43.54872475296769,-5.671936164992951
2024,Gijón,Marruecos,26-35,Industry,6,43.52382059540587,-5.661861853088475
2024,Gijón,Marruecos,26-35,Unemployed/Seeking,6,43.53314146727709,-5.657163930341358
2024,Gijón,Marruecos,36-50,Services,3,43.54440942007194,-5.65098352920864
2024,Gijón,Marruecos,36-50,Agriculture,5,43.54155798440023,-5.675467495386695
2024,Gijón,Marruecos,36-50,Construction,8,43.533386724045826,-5.646834644288705
2024,Gijón,Marruecos,36-50,Industry,3,43.541287351433105,-5.660462947023636
2024,Gijón,Marruecos,36-50,Unemployed/Seeking,7,43.540730981303376,-5.667806880741204
2024,Gijón,Marruecos,51-65,Services,2,43.5463354923903,-5.6727345240142935
2024,Gijón,Marruecos,51-65,Agriculture,5,43.514179554878794,-5.646868976735377
2024,Gijón,Marruecos,51-65,Construction,7,43.53555329513939,-5.658649764092296
2024,Gijón,Marruecos,51-65,Industry,5,43.5179183333933,-5.650221166930585
2024,Gijón,Marruecos,51-65,Unemployed/Seeking,2,43.522791854877084,-5.655065488069225
2024,Gijón,Marruecos,65+,Services,4,43.529885617670224,-5.6765227019941875
2024,Gijón,Marruecos,65+,Agriculture,4,43.53922235005574,-5.644651215603389
2024,Gijón,Marruecos,65+,Construction,3,43.546172999786364,-5.669178208838471
2024,Gijón,Marruecos,65+,Industry,3,43.547344807104714,-5.665235282200085
2024,Gijón,Marruecos,65+,Unemployed/Seeking,2,43.52752753745797,-5.674199280373817
2024,Gijón,Colombia,18-25,Services,5,43.54242295990302,-5.6442461938239905
2024,Gijón,Colombia,18-25,Agriculture,7,43.54088346351168,-5.668723361447848
2024,Gijón,Colombia,18-25,Construction,5,43.52292036495751,-5.663561096350447
2024,Gijón,Colombia,18-25,Industry,6,43.54216062861158,-5.678805199139918
2024,Gijón,Colombia,18-25,Unemployed/Seeking,5,43.52282878834464,-5.658958690848344
2024,Gijón,Colombia,26-35,Services,4,43.54068950314208,-5.647912078323065
2024,Gijón,Colombia,26-35,Agriculture,6,43.52134695548237,-5.661503105103248
2024,Gijón,Colombia,26-35,Construction,5,43.53178580397999,-5.677642259134679
2024,Gijón,Colombia,26-35,Industry,5,43.51705273761199,-5.673059833879058
2024,Gijón,Colombia,26-35,Unemployed/Seeking,4,43.53215731102868,-5.670386178198194
2024,Gijón,Colombia,36-50,Services,7,43.529891654359766,-5.67755223292549
2024,Gijón,Colombia,36-50,Agriculture,6,43.53640692076379,-5.674541809549159
2024,Gijón,Colombia,36-50,Construction,6,43.52401150246787,-5.649585351447294
2024,Gijón,Colombia,36-50,Industry,6,43.51685619880556,-5.658543629006146
2024,Gijón,Colombia,36-50,Unemployed/Seeking,6,43.548393997880865,-5.657953628586427
2024,Gijón,Colombia,51-65,Services,4,43.522510013008,-5.649790903912158
2024,Gijón,Colombia,51-65,Agriculture,6,43.534477490314366,-5.660939188764359
2024,Gijón,Colombia,51-65,Construction,7,43.538426955654934,-5.65082667072175
2024,Gijón,Colombia,51-65,Industry,3,43.550398993450834,-5.668098946568032
2024,Gijón,Colombia,51-65,Unemployed/Seeking,4,43.53992753821459,-5.650407935327274
2024,Gijón,Colombia,65+,Services,6,43.5355531013249,-5.654669155544438
2024,Gijón,Colombia,65+,Agriculture,5,43.533488619314504,-5.653850332065699
2024,Gijón,Colombia,65+,Construction,5,43.53394844495936,-5.65340115332435
2024,Gijón,Colombia,65+,Industry,5,43.51471401688395,-5.658896700375543
2024,Gijón,Colombia,65+,Unemployed/Seeking,4,43.512635326390395,-5.666968575688262
2024,Gijón,Venezuela,18-25,Services,3,43.54803128868806,-5.676730842616876
2024,Gijón,Venezuela,18-25,Agriculture,4,43.51513295553704,-5.645254757027275
2024,Gijón,Venezuela,18-25,Construction,5,43.52457517473028,-5.67145263957957
2024,Gijón,Venezuela,18-25,Industry,3,43.53808667471312,-5.648776312724615
2024,Gijón,Venezuela,18-25,Unemployed/Seeking,5,43.51641224310508,-5.667095626595453
2024,Gijón,Venezuela,26-35,Services,7,43.55212196734356,-5.678773108265841
2024,Gijón,Venezuela,26-35,Agriculture,4,43.51589149314628,-5.6584700687974925
2024,Gijón,Venezuela,26-35,Construction,6,43.53724143547039,-5.6617338106115564
2024,Gijón,Venezuela,26-35,Industry,5,43.54518847651178,-5.678051135892178
2024,Gijón,Venezuela,26-35,Unemployed/Seeking,7,43.54753703270227,-5.668118779062443
2024,Gijón,Venezuela,36-50,Services,9,43.535784186955595,-5.651957209082382
2024,Gijón,Venezuela,36-50,Agriculture,5,43.526208958444535,-5.658915496996108
2024,Gijón,Venezuela,36-50,Construction,3,43.53695654455891,-5.673938289189336
2024,Gijón,Venezuela,36-50,Industry,8,43.54215338852219,-5.658382733660001
2024,Gijón,Venezuela,36-50,Unemployed/Seeking,8,43.514478948551265,-5.67036220026532
2024,Gijón,Venezuela,51-65,Services,8,43.54133229853936,-5.654715141952421
2024,Gijón,Venezuela,51-65,Agriculture,4,43.531964036420405,-5.64253428300687
2024,Gijón,Venezuela,51-65,Construction,3,43.51383236960193,-5.658482773999456
2024,Gijón,Venezuela,51-65,Industry,7,43.54313571270444,-5.664831595845232
2024,Gijón,Venezuela,51-65,Unemployed/Seeking,3,43.51250124574536,-5.6458961882938885
2024,Gijón,Venezuela,65+,Services,3,43.524953372958386,-5.6460367899791315
2024,Gijón,Venezuela,65+,Agriculture,3,43.518559660120125,-5.654163357602772
2024,Gijón,Venezuela,65+,Construction,5,43.53443670353887,-5.651499991022583
2024,Gijón,Venezuela,65+,Industry,5,43.54571771315352,-5.672996977955616
2024,Gijón,Venezuela,65+,Unemployed/Seeking,3,43.51267040802153,-5.6590151809542775
2024,Gijón,Resto de España,18-25,Services,5,43.55140398015734,-5.661153169501984
2024,Gijón,Resto de España,18-25,Agriculture,4,43.53807508966104,-5.67829389918263
2024,Gijón,Resto de España,18-25,Construction,6,43.518682929902916,-5.646589534935991
2024,Gijón,Resto de España,18-25,Industry,6,43.54790865944303,-5.652001127205422
2024,Gijón,Resto de España,18-25,Unemployed/Seeking,6,43.526054484056424,-5.658090451620045
2024,Gijón,Resto de España,26-35,Services,7,43.53509844774801,-5.659508579049237
2024,Gijón,Resto de España,26-35,Agriculture,3,43.53231524497193,-5.658524663469593
2024,Gijón,Resto de España,26-35,Construction,7,43.51526740232328,-5.660862251679261
2024,Gijón,Resto de España,26-35,Industry,7,43.52687722940919,-5.673051082096242
2024,Gijón,Resto de España,26-35,Unemployed/Seeking,4,43.54420227749306,-5.645578443827902
2024,Gijón,Resto de España,36-50,Services,7,43.52903459178986,-5.677383708994599
2024,Gijón,Resto de España,36-50,Agriculture,8,43.53502280921406,-5.676972764223779
2024,Gijón,Resto de España,36-50,Construction,6,43.5464083528053,-5.677188439374391
2024,Gijón,Resto de España,36-50,Industry,7,43.52744447046017,-5.6797905605406545
2024,Gijón,Resto de España,36-50,Unemployed/Seeking,6,43.52582920780827,-5.645782332152879
2024,Gijón,Resto de España,51-65,Services,2,43.517546485785005,-5.649822221692558
2024,Gijón,Resto de España,51-65,Agriculture,3,43.541263260158445,-5.6786981812536235
2024,Gijón,Resto de España,51-65,Construction,5,43.52569688741699,-5.659520858142615
2024,Gijón,Resto de España,51-65,Industry,3,43.53776482509666,-5.671124330214319
2024,Gijón,Resto de España,51-65,Unemployed/Seeking,7,43.53337727997416,-5.643527230899947
2024,Gijón,Resto de España,65+,Services,4,43.51718945834665,-5.659117964391916
2024,Gijón,Resto de España,65+,Agriculture,6,43.54703380786098,-5.679934876469544
2024,Gijón,Resto de España,65+,Construction,4,43.53554273791609,-5.656729819689127
2024,Gijón,Resto de España,65+,Industry,4,43.51606681333165,-5.675515901799154
2024,Gijón,Resto de España,65+,Unemployed/Seeking,2,43.518901052853195,-5.663283741704823
2024,Gijón,Otros,18-25,Services,2,43.514795824524136,-5.66703427877706
2024,Gijón,Otros,18-25,Agriculture,5,43.53588747303005,-5.644439547383432
2024,Gijón,Otros,18-25,Construction,7,43.51827923568214,-5.679824889219466
2024,Gijón,Otros,18-25,Industry,4,43.54158005625381,-5.67141300995184
2024,Gijón,Otros,18-25,Unemployed/Seeking,7,43.516409721460256,-5.642547463693708
2024,Gijón,Otros,26-35,Services,7,43.533430147152814,-5.673607010079928
2024,Gijón,Otros,26-35,Agriculture,5,43.51288191717806,-5.664011932592063
2024,Gijón,Otros,26-35,Construction,4,43.54447842553447,-5.642343010642935
2024,Gijón,Otros,26-35,Industry,4,43.520905488732055,-5.66985736380248
2024,Gijón,Otros,26-35,Unemployed/Seeking,4,43.54014851282866,-5.669773995805319
2024,Gijón,Otros,36-50,Services,7,43.51238750690532,-5.650513436239258
2024,Gijón,Otros,36-50,Agriculture,7,43.55153309511217,-5.680064278858166
2024,Gijón,Otros,36-50,Construction,5,43.51787769621792,-5.673368086473058
2024,Gijón,Otros,36-50,Industry,7,43.52509906362699,-5.6764568740536445
2024,Gijón,Otros,36-50,Unemployed/Seeking,7,43.546437631920476,-5.658114195718261
2024,Gijón,Otros,51-65,Services,4,43.52825911610685,-5.669618144829024
2024,Gijón,Otros,51-65,Agriculture,5,43.53221083889978,-5.651675067710087
2024,Gijón,Otros,51-65,Construction,6,43.534002950610954,-5.665290432456473
2024,Gijón,Otros,51-65,Industry,5,43.534961127199225,-5.681149636651496
2024,Gijón,Otros,51-65,Unemployed/Seeking,6,43.535625726223316,-5.653162499311221
2024,Gijón,Otros,65+,Services,5,43.53186663455502,-5.655073240683972
2024,Gijón,Otros,65+,Agriculture,2,43.53438625218193,-5.657521981045821
2024,Gijón,Otros,65+,Construction,5,43.51305618945383,-5.676004084489483
2024,Gijón,Otros,65+,Industry,2,43.543860104948905,-5.649565041103735
2024,Gijón,Otros,65+,Unemployed/Seeking,5,43.536516388910236,-5.665043608018665
2025,Aller,Rumanía,18-25,Services,1,43.164610263980386,-5.647786786468754
2025,Aller,Rumanía,18-25,Agriculture,1,43.13125028894288,-5.643653161874402
2025,Aller,Rumanía,18-25,Construction,2,43.14852765250944,-5.664462233019645
2025,Aller,Rumanía,18-25,Industry,1,43.168163161677384,-5.635726203879986
2025,Aller,Rumanía,18-25,Unemployed/Seeking,1,43.16519328101453,-5.645668731484526
2025,Aller,Rumanía,26-35,Services,1,43.13405150696519,-5.653507984608573
2025,Aller,Rumanía,26-35,Agriculture,2,43.14786340720318,-5.64254797538382
2025,Aller,Rumanía,26-35,Construction,2,43.152704752435326,-5.658160929835455
2025,Aller,Rumanía,26-35,Industry,1,43.145036394018305,-5.636018738040213
2025,Aller,Rumanía,26-35,Unemployed/Seeking,1,43.13095255284291,-5.65889345283744
2025,Aller,Rumanía,36-50,Services,1,43.144700301793335,-5.63193076390305
2025,Aller,Rumanía,36-50,Agriculture,2,43.156498765914314,-5.651562286910988
2025,Aller,Rumanía,36-50,Construction,1,43.14076595456336,-5.6475201000966875
2025,Aller,Rumanía,36-50,Industry,1,43.138395647665284,-5.667574947259697
2025,Aller,Rumanía,36-50,Unemployed/Seeking,1,43.13156040481868,-5.6418630465895925
2025,Aller,Rumanía,51-65,Services,1,43.169302261465,-5.645329453611965
2025,Aller,Rumanía,51-65,Agriculture,1,43.14885001716955,-5.6569644834834705
2025,Aller,Rumanía,51-65,Construction,1,43.16132960425398,-5.667419475191109
2025,Aller,Rumanía,51-65,Industry,1,43.14372206643718,-5.661929558786193
2025,Aller,Rumanía,51-65,Unemployed/Seeking,1,43.166299861096505,-5.667713424795711
2025,Aller,Rumanía,65+,Services,1,43.14718942782067,-5.638576495665133
2025,Aller,Rumanía,65+,Agriculture,1,43.16949541122394,-5.66452576686818
2025,Aller,Rumanía,65+,Construction,1,43.14331798219891,-5.632518980503286
2025,Aller,Rumanía,65+,Industry,1,43.13402781161276,-5.668727007501674
2025,Aller,Rumanía,65+,Unemployed/Seeking,1,43.15938830859406,-5.664841335235345
2025,Aller,Marruecos,18-25,Services,1,43.133041715233766,-5.660235715939663
2025,Aller,Marruecos,18-25,Agriculture,1,43.13608350103405,-5.656380596092444
2025,Aller,Marruecos,18-25,Construction,1,43.13982697291947,-5.664197711265733
2025,Aller,Marruecos,18-25,Industry,1,43.160986295276494,-5.6574521123328525
2025,Aller,Marruecos,18-25,Unemployed/Seeking,1,43.155125672915204,-5.65019322116856
2025,Aller,Marruecos,26-35,Services,1,43.164148152432915,-5.659214579933245
2025,Aller,Marruecos,26-35,Agriculture,1,43.14104504587218,-5.648783344377954
2025,Aller,Marruecos,26-35,Construction,1,43.168664703523596,-5.6642008070383545
2025,Aller,Marruecos,26-35,Industry,1,43.13327827051906,-5.642280275142501
2025,Aller,Marruecos,26-35,Unemployed/Seeking,1,43.13357717851014,-5.649153629532222
2025,Aller,Marruecos,36-50,Services,1,43.14816355288059,-5.63961138604453
2025,Aller,Marruecos,36-50,Agriculture,1,43.14805961352262,-5.649008317934151
2025,Aller,Marruecos,36-50,Construction,1,43.1338702643526,-5.653660360494787
2025,Aller,Marruecos,36-50,Industry,1,43.133991055273285,-5.660360823297211
2025,Aller,Marruecos,36-50,Unemployed/Seeking,1,43.16892508650247,-5.665525817346462
2025,Aller,Marruecos,51-65,Services,1,43.14506450016119,-5.660291175253389
2025,Aller,Marruecos,51-65,Agriculture,1,43.152012140767766,-5.66042626908793
2025,Aller,Marruecos,51-65,Construction,1,43.14431554235336,-5.65048502868504
2025,Aller,Marruecos,51-65,Industry,1,43.13897280888162,-5.660139789523111
2025,Aller,Marruecos,51-65,Unemployed/Seeking,1,43.138237205005126,-5.650727289448642
2025,Aller,Marruecos,65+,Services,1,43.146961875020274,-5.644052957430069
2025,Aller,Marruecos,65+,Agriculture,1,43.14355419207772,-5.654989619774198
2025,Aller,Marruecos,65+,Construction,1,43.1511477276577,-5.651443733190445
2025,Aller,Marruecos,65+,Industry,1,43.16853511897279,-5.653472507890154
2025,Aller,Marruecos,65+,Unemployed/Seeking,1,43.141367019964285,-5.64277237808344
2025,Aller,Colombia,18-25,Services,1,43.13172621994857,-5.634017577387865
2025,Aller,Colombia,18-25,Agriculture,1,43.15837405913107,-5.639195314705082
2025,Aller,Colombia,18-25,Construction,1,43.13735019168209,-5.6650388921829755
2025,Aller,Colombia,18-25,Industry,1,43.1599763103267,-5.662972425769042
2025,Aller,Colombia,18-25,Unemployed/Seeking,1,43.16685511252221,-5.645226659320252
2025,Aller,Colombia,26-35,Services,2,43.1305507573716,-5.6490539981603725
2025,Aller,Colombia,26-35,Agriculture,1,43.15324214385553,-5.649655124193241
2025,Aller,Colombia,26-35,Construction,1,43.15689428925362,-5.660970599703562
2025,Aller,Colombia,26-35,Industry,1,43.13084569573002,-5.64725807739626
2025,Aller,Colombia,26-35,Unemployed/Seeking,1,43.14709366996493,-5.667264717183754
2025,Aller,Colombia,36-50,Services,1,43.156284142489966,-5.634654452987705
2025,Aller,Colombia,36-50,Agriculture,1,43.16117175065324,-5.6359002357219605
2025,Aller,Colombia,36-50,Construction,1,43.150676679822084,-5.641390229879321
2025,Aller,Colombia,36-50,Industry,1,43.16013684985937,-5.650323819513689
2025,Aller,Colombia,36-50,Unemployed/Seeking,1,43.135304866119114,-5.640920512253187
2025,Aller,Colombia,51-65,Services,1,43.144020089811264,-5.661224114517684
2025,Aller,Colombia,51-65,Agriculture,1,43.14485173723194,-5.6571403119833965
2025,Aller,Colombia,51-65,Construction,1,43.139055810003995,-5.657897571120972
2025,Aller,Colombia,51-65,Industry,1,43.165961710273486,-5.631899456530325
2025,Aller,Colombia,51-65,Unemployed/Seeking,1,43.144466347623286,-5.647395842980827
2025,Aller,Colombia,65+,Services,1,43.16807458283687,-5.644232946530252
2025,Aller,Colombia,65+,Agriculture,1,43.13361599545855,-5.643747936461679
2025,Aller,Colombia,65+,Construction,1,43.15396291714284,-5.667849217135183
2025,Aller,Colombia,65+,Industry,1,43.16589145410595,-5.63169730067501
2025,Aller,Colombia,65+,Unemployed/Seeking,1,43.13614479019926,-5.634329027433129
2025,Aller,Venezuela,18-25,Services,1,43.140449489036264,-5.634885485630142
2025,Aller,Venezuela,18-25,Agriculture,1,43.15068095000091,-5.665535320840272
2025,Aller,Venezuela,18-25,Construction,1,43.13465248118536,-5.644009419528367
2025,Aller,Venezuela,18-25,Industry,1,43.16344136462347,-5.63014242767447
2025,Aller,Venezuela,18-25,Unemployed/Seeking,1,43.1626841057489,-5.632592086463553
2025,Aller,Venezuela,26-35,Services,1,43.14164520633413,-5.6360028081783
2025,Aller,Venezuela,26-35,Agriculture,1,43.14674594868932,-5.641710984108067
2025,Aller,Venezuela,26-35,Construction,1,43.14669486284482,-5.649430103301214
2025,Aller,Venezuela,26-35,Industry,1,43.16814291668107,-5.653907730749069
2025,Aller,Venezuela,26-35,Unemployed/Seeking,1,43.16890267919434,-5.642066466278604
2025,Aller,Venezuela,36-50,Services,1,43.15702063597053,-5.652787108568389
2025,Aller,Venezuela,36-50,Agriculture,1,43.15685690097851,-5.631218796092734
2025,Aller,Venezuela,36-50,Construction,1,43.16052777832808,-5.655106429102282
2025,Aller,Venezuela,36-50,Industry,1,43.16750795849914,-5.661425412731606
2025,Aller,Venezuela,36-50,Unemployed/Seeking,1,43.16850397612082,-5.657876355426042
2025,Aller,Venezuela,51-65,Services,1,43.14219951201544,-5.638537238795403
2025,Aller,Venezuela,51-65,Agriculture,1,43.151086572476004,-5.65258417808568
2025,Aller,Venezuela,51-65,Construction,1,43.138202720771886,-5.6421312769280485
2025,Aller,Venezuela,51-65,Industry,1,43.138295348583995,-5.646243327454178
2025,Aller,Venezuela,51-65,Unemployed/Seeking,1,43.15631863329684,-5.662242603535953
2025,Aller,Venezuela,65+,Services,1,43.163202548793635,-5.666241292179574
2025,Aller,Venezuela,65+,Agriculture,1,43.141617508758294,-5.6369000100986195
2025,Aller,Venezuela,65+,Construction,1,43.163195759437755,-5.640973116605065
